Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality
10-01-2022 00:00,S004,P0020,Electronics,West,427,215,154,207.04,49.52,10,Sunny,1,53.69,Spring
10-01-2022 00:00,S005,P0001,Furniture,West,101,23,102,18.75,30.18,15,Cloudy,1,26.91,Summer
10-01-2022 00:00,S005,P0002,Clothing,North,499,211,159,220.04,56.35,10,Rainy,1,58.67,Summer
10-01-2022 00:00,S005,P0003,Electronics,South,180,28,146,43.2,56.87,5,Snowy,1,61.07,Autumn
10-01-2022 00:00,S005,P0004,Furniture,North,58,40,149,48.74,77.7,20,Snowy,1,74.51,Winter
10-01-2022 00:00,S005,P0005,Electronics,East,153,112,185,109.37,31.47,5,Snowy,1,35,Spring
10-01-2022 00:00,S005,P0006,Clothing,South,142,112,180,131.57,86.12,0,Rainy,0,82.46,Summer
10-01-2022 00:00,S005,P0007,Furniture,East,157,140,110,133.11,81.91,0,Cloudy,0,81.5,Winter
10-01-2022 00:00,S005,P0008,Groceries,North,129,94,137,108.16,82.5,15,Rainy,0,87.39,Spring
10-01-2022 00:00,S005,P0009,Groceries,North,420,177,62,181.88,70.69,5,Rainy,1,73.15,Summer
10-01-2022 00:00,S005,P0010,Electronics,South,225,209,185,222.54,21.75,5,Snowy,0,23.91,Spring
10-01-2022 00:00,S005,P0011,Groceries,North,434,46,145,51.3,60.87,15,Cloudy,1,60,Autumn
10-01-2022 00:00,S005,P0012,Toys,South,102,62,68,77.34,79,10,Rainy,0,75.64,Spring
10-01-2022 00:00,S005,P0013,Groceries,East,276,176,120,183.7,33.77,0,Snowy,0,30.48,Spring
10-01-2022 00:00,S005,P0014,Electronics,North,112,21,111,13.92,80.06,5,Sunny,0,78.11,Winter
10-01-2022 00:00,S005,P0015,Furniture,West,494,300,31,311.48,61.44,0,Sunny,0,60.36,Winter
10-01-2022 00:00,S005,P0016,Groceries,East,407,103,90,107.56,60.15,15,Sunny,1,64.52,Winter
10-01-2022 00:00,S005,P0017,Furniture,East,308,266,164,259.6,31.07,20,Rainy,1,30.57,Summer
10-01-2022 00:00,S005,P0018,Furniture,South,331,235,49,234.25,22.58,20,Cloudy,1,27.56,Summer
10-01-2022 00:00,S005,P0019,Electronics,East,481,154,169,169.61,85.04,5,Cloudy,0,82.62,Autumn
10-01-2022 00:00,S005,P0020,Toys,West,372,176,182,183.29,15.56,0,Sunny,1,19.15,Summer
11-01-2022 00:00,S001,P0001,Furniture,West,101,16,193,16.11,27.53,5,Rainy,1,27.08,Autumn
11-01-2022 00:00,S001,P0002,Furniture,North,127,124,143,123.66,37.38,10,Rainy,0,32.62,Summer
11-01-2022 00:00,S001,P0003,Furniture,South,292,9,133,2.7,50.84,20,Cloudy,0,47.23,Winter
11-01-2022 00:00,S001,P0004,Furniture,West,373,344,67,362.44,35.38,20,Cloudy,1,37.69,Spring
11-01-2022 00:00,S001,P0005,Toys,West,297,263,90,254.9,84.84,15,Sunny,1,84.34,Spring
11-01-2022 00:00,S001,P0006,Groceries,South,357,259,185,273.03,78.72,0,Sunny,1,81.3,Spring
11-01-2022 00:00,S001,P0007,Groceries,East,416,79,105,70.02,74.55,5,Rainy,1,79.42,Summer
11-01-2022 00:00,S001,P0008,Electronics,West,305,230,196,232.49,67.34,5,Sunny,0,65.41,Summer
11-01-2022 00:00,S001,P0009,Electronics,West,358,183,119,186.8,49.71,15,Sunny,0,51.53,Autumn
11-01-2022 00:00,S001,P0010,Clothing,East,172,144,46,158.27,98.8,15,Snowy,0,100.38,Autumn
11-01-2022 00:00,S001,P0011,Toys,South,292,249,168,264.12,63.1,15,Rainy,0,63.62,Summer
11-01-2022 00:00,S001,P0012,Toys,East,205,3,120,-6.05,38.97,20,Sunny,1,41.52,Winter
11-01-2022 00:00,S001,P0013,Furniture,North,241,213,72,219.8,94.9,15,Rainy,1,92.72,Summer
11-01-2022 00:00,S001,P0014,Toys,South,217,57,69,57.46,26.07,0,Sunny,0,22.55,Winter
11-01-2022 00:00,S001,P0015,Clothing,North,51,38,196,48.25,27.47,0,Rainy,1,24.16,Spring
11-01-2022 00:00,S001,P0016,Groceries,North,412,302,192,305.39,44.77,20,Sunny,1,49.66,Spring
11-01-2022 00:00,S001,P0017,Groceries,East,361,136,65,144.26,54.54,15,Sunny,1,54.89,Summer
11-01-2022 00:00,S001,P0018,Clothing,West,364,54,165,60.77,83.03,20,Cloudy,1,84.29,Spring
11-01-2022 00:00,S001,P0019,Clothing,South,417,410,96,425.75,10.17,0,Rainy,0,9.52,Winter
11-01-2022 00:00,S001,P0020,Toys,West,251,168,168,160.65,30,10,Cloudy,1,32.95,Autumn
11-01-2022 00:00,S002,P0001,Furniture,East,294,48,160,60.4,20.51,20,Snowy,1,17.82,Winter
11-01-2022 00:00,S002,P0002,Furniture,South,253,112,160,107.97,87.79,10,Rainy,0,84.89,Winter
11-01-2022 00:00,S002,P0003,Toys,North,155,67,20,76.09,52.77,20,Sunny,0,57.47,Spring
11-01-2022 00:00,S002,P0004,Electronics,East,166,149,126,140.9,53.82,10,Cloudy,0,54.7,Spring
11-01-2022 00:00,S002,P0005,Toys,East,445,317,40,331.04,36.25,20,Snowy,0,32.19,Summer
11-01-2022 00:00,S002,P0006,Toys,North,445,277,174,286.47,57.78,15,Rainy,0,55.85,Summer
11-01-2022 00:00,S002,P0007,Electronics,West,211,6,191,3.26,30.24,0,Sunny,0,33.1,Summer
11-01-2022 00:00,S002,P0008,Electronics,North,308,22,108,12.51,35.64,0,Snowy,0,40.16,Summer
11-01-2022 00:00,S002,P0009,Clothing,West,333,326,187,323.46,91.12,5,Rainy,0,95.77,Summer
11-01-2022 00:00,S002,P0010,Clothing,South,377,172,60,172.46,92.76,15,Sunny,0,89.04,Spring
11-01-2022 00:00,S002,P0011,Clothing,West,319,314,187,318.2,41.52,0,Snowy,1,46.04,Autumn
11-01-2022 00:00,S002,P0012,Toys,South,87,48,68,63.14,14.82,20,Cloudy,1,15.72,Autumn
11-01-2022 00:00,S002,P0013,Toys,South,383,379,167,374.54,53.87,0,Rainy,0,53.47,Spring
11-01-2022 00:00,S002,P0014,Electronics,South,486,241,24,242.04,44.65,0,Snowy,0,42.28,Summer
11-01-2022 00:00,S002,P0015,Furniture,North,266,144,192,151.74,45.52,15,Snowy,0,46.33,Winter
11-01-2022 00:00,S002,P0016,Toys,South,439,58,191,77.75,16.44,15,Rainy,0,17.7,Winter
11-01-2022 00:00,S002,P0017,Furniture,North,419,418,171,437.61,75.53,15,Cloudy,1,77.13,Spring
11-01-2022 00:00,S002,P0018,Clothing,North,370,274,195,281.54,20.72,5,Cloudy,1,20.27,Autumn
11-01-2022 00:00,S002,P0019,Toys,West,121,110,76,129.25,56.42,10,Sunny,0,56.84,Winter
11-01-2022 00:00,S002,P0020,Electronics,West,368,333,72,333.12,62.7,15,Snowy,0,60.86,Summer
11-01-2022 00:00,S003,P0001,Clothing,North,366,6,147,7.29,42.12,0,Sunny,0,46.51,Spring
11-01-2022 00:00,S003,P0002,Furniture,West,226,188,200,200.13,26.76,10,Sunny,1,23.06,Autumn
11-01-2022 00:00,S003,P0003,Furniture,West,417,201,164,191.15,15.89,10,Rainy,0,10.92,Spring
11-01-2022 00:00,S003,P0004,Furniture,North,410,108,89,105.34,35.02,15,Rainy,1,34.81,Autumn
11-01-2022 00:00,S003,P0005,Groceries,West,378,94,44,90.4,71.51,0,Rainy,1,71.49,Spring
11-01-2022 00:00,S003,P0006,Furniture,North,151,28,145,33.81,59.59,20,Sunny,0,64.32,Winter
11-01-2022 00:00,S003,P0007,Toys,East,200,70,48,69.87,85.49,5,Sunny,0,82.19,Autumn
11-01-2022 00:00,S003,P0008,Groceries,West,124,53,50,60.63,76.08,15,Sunny,0,72.57,Autumn
11-01-2022 00:00,S003,P0009,Furniture,South,119,29,157,45.21,61.5,0,Sunny,0,63.52,Spring
11-01-2022 00:00,S003,P0010,Electronics,South,260,69,121,74.49,30.89,5,Cloudy,0,29.15,Autumn
11-01-2022 00:00,S003,P0011,Groceries,West,253,201,67,195.03,58.66,20,Snowy,0,58.5,Spring
11-01-2022 00:00,S003,P0012,Toys,West,430,405,175,424.34,69.5,0,Cloudy,0,67.32,Summer
11-01-2022 00:00,S003,P0013,Electronics,East,489,3,41,1.28,54.68,0,Snowy,1,53.19,Summer
11-01-2022 00:00,S003,P0014,Clothing,South,171,6,102,20.39,90.19,20,Cloudy,0,93.29,Winter
11-01-2022 00:00,S003,P0015,Clothing,West,314,58,43,53.75,46.7,15,Rainy,1,49.54,Autumn
11-01-2022 00:00,S003,P0016,Clothing,North,76,22,176,39.41,55.42,20,Rainy,0,52.25,Summer
11-01-2022 00:00,S003,P0017,Clothing,West,334,320,138,311.88,78.35,15,Sunny,0,79.66,Summer
11-01-2022 00:00,S003,P0018,Furniture,South,226,221,94,213.98,82.86,15,Snowy,0,85.23,Summer
11-01-2022 00:00,S003,P0019,Electronics,West,252,23,194,32.78,25.73,20,Rainy,1,21.76,Winter
11-01-2022 00:00,S003,P0020,Electronics,East,383,109,100,116.54,76.38,20,Snowy,1,74.88,Summer
11-01-2022 00:00,S004,P0001,Electronics,East,147,45,129,41.43,54.34,0,Rainy,1,53.68,Autumn
11-01-2022 00:00,S004,P0002,Furniture,West,322,94,183,89.52,80.99,0,Rainy,0,83.43,Autumn
11-01-2022 00:00,S004,P0003,Groceries,West,366,175,25,193.59,42.72,0,Rainy,0,38.37,Spring
11-01-2022 00:00,S004,P0004,Clothing,West,203,136,31,138.52,99.09,10,Cloudy,0,103.69,Summer
11-01-2022 00:00,S004,P0005,Clothing,East,116,107,59,108.84,94.44,10,Rainy,0,91.83,Spring
11-01-2022 00:00,S004,P0006,Toys,East,441,89,84,91.04,58.61,20,Sunny,1,60.13,Winter
11-01-2022 00:00,S004,P0007,Furniture,West,107,81,100,80.74,45.72,5,Rainy,0,47.8,Autumn
11-01-2022 00:00,S004,P0008,Electronics,North,104,43,37,47.42,59.22,15,Sunny,0,55.57,Autumn
11-01-2022 00:00,S004,P0009,Clothing,North,258,233,151,240.92,70.91,15,Rainy,1,67.24,Autumn
11-01-2022 00:00,S004,P0010,Clothing,East,475,386,89,384.19,16.38,0,Cloudy,1,14.52,Autumn
11-01-2022 00:00,S004,P0011,Clothing,West,105,37,149,35.77,90.11,5,Rainy,0,94.55,Summer
11-01-2022 00:00,S004,P0012,Clothing,East,471,206,103,203.22,29.01,5,Rainy,0,29.39,Summer
11-01-2022 00:00,S004,P0013,Groceries,South,387,37,129,54.63,11.67,5,Snowy,0,12.67,Summer
11-01-2022 00:00,S004,P0014,Clothing,South,298,116,155,113.02,33.62,10,Rainy,0,38.45,Summer
11-01-2022 00:00,S004,P0015,Electronics,North,339,309,150,305.23,87.25,15,Snowy,0,87.55,Autumn
11-01-2022 00:00,S004,P0016,Furniture,South,192,186,181,179.93,47.55,0,Cloudy,0,45.4,Winter
11-01-2022 00:00,S004,P0017,Clothing,South,139,59,124,49.97,94.4,10,Cloudy,0,91.19,Summer
11-01-2022 00:00,S004,P0018,Clothing,West,193,139,178,145.14,38.1,10,Cloudy,0,36.76,Winter
11-01-2022 00:00,S004,P0019,Toys,East,66,25,108,36.78,71.45,10,Rainy,0,68.39,Summer
11-01-2022 00:00,S004,P0020,Furniture,West,483,356,143,371.86,30.99,20,Rainy,0,28.33,Autumn
11-01-2022 00:00,S005,P0001,Clothing,East,208,204,88,202.45,31.82,10,Cloudy,1,33.04,Autumn
11-01-2022 00:00,S005,P0002,Groceries,North,424,331,49,330.5,99.84,20,Sunny,1,96.92,Summer
11-01-2022 00:00,S005,P0003,Groceries,North,91,52,127,56.63,81.55,15,Snowy,0,80.98,Winter
11-01-2022 00:00,S005,P0004,Furniture,North,215,175,28,166.11,20.2,20,Rainy,1,19.15,Winter
11-01-2022 00:00,S005,P0005,Electronics,West,275,210,153,213.34,25.24,20,Cloudy,1,27.65,Spring
11-01-2022 00:00,S005,P0006,Clothing,North,92,29,23,28.38,41.2,20,Cloudy,1,38.1,Summer
11-01-2022 00:00,S005,P0007,Toys,North,143,82,177,86.28,61.03,0,Sunny,0,60.86,Summer
11-01-2022 00:00,S005,P0008,Clothing,South,296,71,128,89.7,80.21,20,Rainy,0,78.7,Summer
11-01-2022 00:00,S005,P0009,Toys,West,278,168,141,178.08,24.63,20,Rainy,1,27.39,Autumn
11-01-2022 00:00,S005,P0010,Electronics,South,170,50,87,68.65,77.8,0,Cloudy,0,75.62,Winter
11-01-2022 00:00,S005,P0011,Furniture,North,183,117,148,135.3,86.62,15,Snowy,0,89.33,Autumn
11-01-2022 00:00,S005,P0012,Groceries,South,285,89,108,92.19,51.37,5,Cloudy,0,55.02,Autumn
11-01-2022 00:00,S005,P0013,Electronics,North,492,178,46,175.13,34.5,5,Snowy,0,30.13,Autumn
11-01-2022 00:00,S005,P0014,Groceries,West,161,159,143,159.83,78.42,10,Sunny,0,74.87,Spring
11-01-2022 00:00,S005,P0015,Electronics,West,390,230,159,234.2,34.5,10,Rainy,1,38.93,Spring
11-01-2022 00:00,S005,P0016,Toys,North,315,6,194,19.66,37.75,5,Cloudy,1,39.79,Winter
11-01-2022 00:00,S005,P0017,Clothing,North,337,148,173,144.72,18.95,20,Cloudy,0,17.94,Spring
11-01-2022 00:00,S005,P0018,Clothing,West,422,224,122,226.01,76.19,10,Rainy,0,77.91,Summer
11-01-2022 00:00,S005,P0019,Clothing,West,69,19,61,27.2,82.84,15,Rainy,1,78.4,Autumn
11-01-2022 00:00,S005,P0020,Groceries,South,384,155,177,154.7,77.59,0,Cloudy,0,78.87,Winter
12-01-2022 00:00,S001,P0001,Toys,South,145,104,189,100.32,92.92,0,Snowy,0,97.59,Winter
12-01-2022 00:00,S001,P0002,Toys,East,85,63,155,77.52,26.45,10,Snowy,0,24.61,Spring
12-01-2022 00:00,S001,P0003,Clothing,West,207,164,33,169.01,14.77,0,Cloudy,1,17.97,Autumn
12-01-2022 00:00,S001,P0004,Groceries,North,459,69,143,67.99,43.89,5,Sunny,0,48.34,Autumn
12-01-2022 00:00,S001,P0005,Furniture,West,182,13,150,26.65,72.92,5,Rainy,1,77.6,Winter
12-01-2022 00:00,S001,P0006,Electronics,South,376,176,29,189.61,66.77,10,Rainy,1,66.38,Spring
12-01-2022 00:00,S001,P0007,Toys,East,471,152,141,161.91,66.26,0,Sunny,1,62.28,Spring
12-01-2022 00:00,S001,P0008,Clothing,West,432,0,33,-3.55,55.07,0,Cloudy,0,51.15,Autumn
12-01-2022 00:00,S001,P0009,Electronics,West,145,33,51,30.37,28.91,5,Cloudy,1,28.56,Spring
12-01-2022 00:00,S001,P0010,Toys,West,275,3,124,17.98,82.89,0,Snowy,0,82.08,Spring
12-01-2022 00:00,S001,P0011,Furniture,East,393,327,35,323.43,54.17,20,Snowy,0,50.14,Autumn
12-01-2022 00:00,S001,P0012,Clothing,South,472,146,185,147.2,33.72,20,Rainy,0,35.63,Spring
12-01-2022 00:00,S001,P0013,Furniture,West,52,38,112,47.44,88.96,15,Cloudy,1,88.07,Winter
12-01-2022 00:00,S001,P0014,Groceries,North,314,106,54,119.61,37,15,Rainy,0,36.54,Spring
12-01-2022 00:00,S001,P0015,Electronics,North,373,297,102,309.41,86,15,Cloudy,1,89.39,Spring
12-01-2022 00:00,S001,P0016,Furniture,East,186,31,95,50.56,55.14,5,Cloudy,1,51.15,Winter
12-01-2022 00:00,S001,P0017,Groceries,North,430,18,191,25.03,54.14,10,Cloudy,0,51.21,Summer
12-01-2022 00:00,S001,P0018,Electronics,East,484,296,58,309.76,70.22,15,Sunny,1,69.04,Autumn
12-01-2022 00:00,S001,P0019,Furniture,East,490,444,37,444.13,86.87,20,Snowy,0,89.3,Summer
12-01-2022 00:00,S001,P0020,Furniture,South,346,153,96,158.81,98.16,15,Sunny,0,97.52,Summer
12-01-2022 00:00,S002,P0001,Toys,South,340,314,194,326.23,47.51,10,Snowy,0,50.09,Summer
12-01-2022 00:00,S002,P0002,Toys,South,204,91,69,109.24,96.59,5,Snowy,1,98.29,Summer
12-01-2022 00:00,S002,P0003,Electronics,North,396,241,134,255.29,94.79,5,Rainy,0,95.96,Autumn
12-01-2022 00:00,S002,P0004,Toys,West,216,21,167,39.03,95.01,15,Rainy,1,99.32,Summer
12-01-2022 00:00,S002,P0005,Groceries,North,493,75,144,77.77,53.94,5,Snowy,1,55.88,Spring
12-01-2022 00:00,S002,P0006,Electronics,East,397,138,167,129.28,51.45,15,Rainy,0,55.3,Autumn
12-01-2022 00:00,S002,P0007,Clothing,East,144,46,82,53.42,97.34,0,Sunny,1,95.07,Spring
12-01-2022 00:00,S002,P0008,Clothing,North,204,105,86,115.53,93.03,15,Rainy,1,91.01,Spring
12-01-2022 00:00,S002,P0009,Electronics,North,403,37,29,35.64,29.62,15,Snowy,1,31.49,Autumn
12-01-2022 00:00,S002,P0010,Groceries,East,234,23,90,32.22,29.43,5,Snowy,0,32.95,Autumn
12-01-2022 00:00,S002,P0011,Groceries,West,466,62,53,73.3,67.49,0,Cloudy,1,66.29,Autumn
12-01-2022 00:00,S002,P0012,Electronics,East,65,19,99,20.63,88.2,15,Rainy,0,84.3,Winter
12-01-2022 00:00,S002,P0013,Electronics,North,332,58,113,56.29,17.36,5,Snowy,1,13.02,Spring
12-01-2022 00:00,S002,P0014,Clothing,West,134,33,128,28.41,17.13,15,Cloudy,1,13.86,Summer
12-01-2022 00:00,S002,P0015,Clothing,East,481,159,93,159.48,97.74,15,Cloudy,0,100.84,Autumn
12-01-2022 00:00,S002,P0016,Clothing,West,119,14,45,27.21,74.04,15,Sunny,0,78.64,Winter
12-01-2022 00:00,S002,P0017,Clothing,East,170,52,173,49.58,69.15,15,Rainy,1,70.49,Summer
12-01-2022 00:00,S002,P0018,Furniture,East,123,37,148,54.95,14.94,15,Sunny,0,14.69,Spring
12-01-2022 00:00,S002,P0019,Electronics,South,291,227,170,238.75,72.52,15,Snowy,1,74.68,Spring
12-01-2022 00:00,S002,P0020,Furniture,North,461,219,99,233.98,79.94,10,Snowy,1,82.61,Spring
12-01-2022 00:00,S003,P0001,Toys,North,444,168,192,169.9,79.47,20,Rainy,0,77.09,Winter
12-01-2022 00:00,S003,P0002,Electronics,South,154,113,119,122.87,38.97,10,Snowy,1,39.36,Summer
12-01-2022 00:00,S003,P0003,Furniture,West,366,21,56,19.63,30.67,20,Rainy,1,26.08,Winter
12-01-2022 00:00,S003,P0004,Electronics,North,77,64,156,83.42,91.29,0,Cloudy,0,95.37,Summer
12-01-2022 00:00,S003,P0005,Electronics,North,385,99,117,97.28,79.42,15,Sunny,0,79.53,Autumn
12-01-2022 00:00,S003,P0006,Groceries,South,211,204,95,195.3,43.25,10,Sunny,1,46.79,Winter
12-01-2022 00:00,S003,P0007,Clothing,East,121,8,81,24.27,42.01,0,Sunny,1,42.25,Summer
12-01-2022 00:00,S003,P0008,Furniture,North,55,7,20,16.78,85.9,5,Snowy,0,87.97,Autumn
12-01-2022 00:00,S003,P0009,Clothing,South,198,3,124,21.65,72.82,15,Cloudy,1,69.2,Autumn
12-01-2022 00:00,S003,P0010,Furniture,South,74,6,77,-0.11,34.77,15,Snowy,0,33.56,Summer
12-01-2022 00:00,S003,P0011,Furniture,North,115,86,62,98.65,66.94,20,Sunny,1,70.62,Winter
12-01-2022 00:00,S003,P0012,Furniture,East,495,328,97,329.15,83.85,0,Rainy,0,88.8,Winter
12-01-2022 00:00,S003,P0013,Toys,East,262,63,79,53.02,78.14,5,Cloudy,0,79.39,Summer
12-01-2022 00:00,S003,P0014,Groceries,North,419,104,183,96.74,56.87,0,Snowy,1,52.16,Autumn
12-01-2022 00:00,S003,P0015,Clothing,West,370,89,149,84.22,47.97,0,Snowy,1,46.72,Winter
12-01-2022 00:00,S003,P0016,Furniture,West,136,114,148,129.96,56.47,0,Snowy,1,56.87,Spring
12-01-2022 00:00,S003,P0017,Clothing,North,126,10,198,22.96,57.77,15,Cloudy,1,59.25,Autumn
12-01-2022 00:00,S003,P0018,Groceries,South,234,127,110,133.78,99.79,10,Snowy,1,101.06,Summer
12-01-2022 00:00,S003,P0019,Toys,East,400,194,190,192.78,80.22,15,Rainy,1,75.39,Summer
12-01-2022 00:00,S003,P0020,Electronics,North,215,151,28,150.95,29.89,15,Sunny,1,29.79,Winter
12-01-2022 00:00,S004,P0001,Toys,North,56,39,149,35.68,46.26,20,Rainy,0,48.81,Autumn
12-01-2022 00:00,S004,P0002,Furniture,East,138,95,90,108.83,96.09,15,Cloudy,1,91.75,Autumn
12-01-2022 00:00,S004,P0003,Furniture,West,280,31,80,44.78,96.29,0,Cloudy,1,91.64,Winter
12-01-2022 00:00,S004,P0004,Clothing,East,79,4,156,23.49,60.78,20,Rainy,1,62.27,Spring
12-01-2022 00:00,S004,P0005,Clothing,North,340,286,179,291.93,38.17,15,Snowy,0,39.05,Summer
12-01-2022 00:00,S004,P0006,Clothing,West,202,145,35,163.13,48.26,15,Rainy,0,48.19,Summer
12-01-2022 00:00,S004,P0007,Groceries,North,473,104,165,103.65,25.58,5,Cloudy,1,24.76,Spring
12-01-2022 00:00,S004,P0008,Toys,North,314,190,94,197.93,17.82,10,Cloudy,0,15.65,Spring
12-01-2022 00:00,S004,P0009,Furniture,West,444,200,75,206.11,28.98,20,Snowy,1,31.75,Spring
12-01-2022 00:00,S004,P0010,Electronics,East,484,82,111,91.86,73.59,5,Cloudy,0,69.41,Summer
12-01-2022 00:00,S004,P0011,Clothing,South,446,119,129,137.27,57.96,20,Sunny,1,60.72,Winter
12-01-2022 00:00,S004,P0012,Groceries,South,285,141,176,156.95,46.66,0,Rainy,0,43.93,Winter
12-01-2022 00:00,S004,P0013,Groceries,North,275,29,62,21.05,66.05,20,Rainy,1,64.08,Winter
12-01-2022 00:00,S004,P0014,Electronics,South,376,309,110,300.87,82.95,15,Sunny,1,82.11,Winter
12-01-2022 00:00,S004,P0015,Electronics,South,275,95,141,101.13,22.29,15,Snowy,1,19.97,Spring
12-01-2022 00:00,S004,P0016,Groceries,East,217,14,79,32.26,77.84,15,Rainy,0,79.21,Summer
12-01-2022 00:00,S004,P0017,Clothing,East,435,400,55,412.14,10.15,0,Sunny,1,9.8,Autumn
12-01-2022 00:00,S004,P0018,Electronics,South,489,167,64,158.97,69.07,15,Cloudy,1,67.45,Spring
12-01-2022 00:00,S004,P0019,Groceries,East,209,96,70,113.57,27.43,0,Sunny,0,25.35,Spring
12-01-2022 00:00,S004,P0020,Electronics,South,225,205,120,215.67,76.86,15,Cloudy,1,79.76,Summer
12-01-2022 00:00,S005,P0001,Toys,South,132,6,84,-2.04,60.36,5,Rainy,1,59.95,Spring
12-01-2022 00:00,S005,P0002,Toys,South,491,448,163,466.49,39.15,5,Snowy,0,37.51,Autumn
12-01-2022 00:00,S005,P0003,Electronics,East,115,67,44,70.23,31,10,Cloudy,0,34.81,Winter
12-01-2022 00:00,S005,P0004,Furniture,North,229,29,63,47.58,19.32,20,Snowy,1,23.64,Spring
12-01-2022 00:00,S005,P0005,Electronics,East,237,129,175,119.96,60.15,20,Sunny,1,57.72,Autumn
12-01-2022 00:00,S005,P0006,Clothing,North,412,32,34,44.59,30.51,15,Rainy,0,30.36,Summer
12-01-2022 00:00,S005,P0007,Groceries,North,388,345,139,351.19,65.87,15,Snowy,1,67.61,Autumn
12-01-2022 00:00,S005,P0008,Furniture,North,415,39,36,40.35,64.04,5,Cloudy,0,65.98,Summer
12-01-2022 00:00,S005,P0009,Electronics,North,183,162,127,158.96,74.48,15,Cloudy,1,69.69,Summer
12-01-2022 00:00,S005,P0010,Electronics,East,259,116,163,111.75,72.65,5,Rainy,1,72.17,Summer
12-01-2022 00:00,S005,P0011,Toys,North,198,170,21,170.13,54.66,0,Sunny,0,52.58,Summer
12-01-2022 00:00,S005,P0012,Toys,West,170,78,55,84.14,39.19,5,Sunny,1,36.9,Spring
12-01-2022 00:00,S005,P0013,Groceries,East,386,136,54,127.44,86.78,10,Sunny,1,89.17,Winter
12-01-2022 00:00,S005,P0014,Clothing,East,345,132,26,132.99,43.4,0,Cloudy,0,45.48,Autumn
12-01-2022 00:00,S005,P0015,Clothing,West,78,18,102,14.56,83.43,15,Sunny,0,82.19,Spring
12-01-2022 00:00,S005,P0016,Electronics,North,79,40,190,37.92,16.59,20,Cloudy,0,15.08,Autumn
12-01-2022 00:00,S005,P0017,Toys,North,394,86,113,89.87,93.44,15,Sunny,1,90.24,Winter
12-01-2022 00:00,S005,P0018,Toys,North,99,18,172,26.08,11.98,20,Sunny,1,12.84,Autumn
12-01-2022 00:00,S005,P0019,Electronics,South,279,197,21,203.22,32.6,0,Sunny,1,30.33,Summer
12-01-2022 00:00,S005,P0020,Clothing,South,250,60,141,58.53,28.87,15,Snowy,0,29,Winter
13-01-2022 00:00,S001,P0001,Furniture,East,110,80,190,78.64,17.27,15,Snowy,1,21.79,Spring
13-01-2022 00:00,S001,P0002,Groceries,West,465,310,157,308.77,82.04,10,Rainy,0,83.15,Winter
13-01-2022 00:00,S001,P0003,Groceries,East,50,1,101,10.7,69.18,10,Rainy,1,66.84,Summer
13-01-2022 00:00,S001,P0004,Toys,South,229,70,178,81.75,61.99,15,Cloudy,0,59.74,Winter
13-01-2022 00:00,S001,P0005,Toys,East,490,254,44,262.28,31.66,0,Cloudy,0,33.73,Spring
13-01-2022 00:00,S001,P0006,Toys,East,279,135,94,154.63,10.7,15,Snowy,0,8.63,Winter
13-01-2022 00:00,S001,P0007,Electronics,North,408,245,35,250.89,82.49,15,Cloudy,0,79.53,Spring
13-01-2022 00:00,S001,P0008,Groceries,West,134,122,164,135.25,13.38,10,Cloudy,1,18.17,Summer
13-01-2022 00:00,S001,P0009,Clothing,East,292,26,145,19.26,99.4,15,Snowy,0,99.92,Summer
13-01-2022 00:00,S001,P0010,Toys,North,264,25,52,37.05,80.1,0,Snowy,1,75.75,Summer
13-01-2022 00:00,S001,P0011,Toys,West,185,24,27,25.87,40.19,10,Rainy,0,40.99,Winter
13-01-2022 00:00,S001,P0012,Furniture,North,144,9,129,17.74,28.44,20,Snowy,0,31.73,Summer
13-01-2022 00:00,S001,P0013,Toys,North,158,80,163,78.09,60.98,10,Rainy,1,64.65,Autumn
13-01-2022 00:00,S001,P0014,Toys,South,79,58,158,73.54,96.24,10,Cloudy,1,100.59,Autumn
13-01-2022 00:00,S001,P0015,Furniture,South,235,55,173,74.65,46.08,10,Rainy,0,45.39,Summer
13-01-2022 00:00,S001,P0016,Toys,East,91,19,126,9.24,35.05,5,Rainy,1,33.47,Autumn
13-01-2022 00:00,S001,P0017,Furniture,East,72,52,138,69.1,22.25,20,Sunny,1,17.44,Winter
13-01-2022 00:00,S001,P0018,Toys,South,348,198,138,209.45,22.31,0,Cloudy,0,21.01,Summer
13-01-2022 00:00,S001,P0019,Furniture,West,236,196,100,197.28,43.23,20,Cloudy,1,47.27,Autumn
13-01-2022 00:00,S001,P0020,Toys,South,271,152,131,148.94,90.75,0,Sunny,0,88.24,Summer
13-01-2022 00:00,S002,P0001,Furniture,South,469,317,100,331.97,44.84,15,Cloudy,0,43.79,Autumn
13-01-2022 00:00,S002,P0002,Toys,West,493,54,162,68.04,14.8,0,Cloudy,0,18.91,Summer
13-01-2022 00:00,S002,P0003,Electronics,West,157,149,133,140.76,11.82,20,Sunny,0,6.85,Spring
13-01-2022 00:00,S002,P0004,Electronics,South,417,247,199,251.63,50.1,10,Snowy,1,53.22,Summer
13-01-2022 00:00,S002,P0005,Electronics,North,195,158,110,156.04,10.12,10,Cloudy,1,14.88,Autumn
13-01-2022 00:00,S002,P0006,Groceries,North,361,334,132,339.52,37.68,5,Rainy,1,39.7,Autumn
